﻿investor,investee,mount,sentence
0,0,0,谷歌也在调整对比销售服务，旨在遵守去年的一项欧盟裁决，并计划很快发布政治广告处理方式上的相应变化
0,0,0,Alphabet、Facebook等领先应用商已成为广告业的重要力量，原因在于全球消费者和广告商越来越关注智能手机和电视应用，而不是报纸和传统的电视节目
0,0,0,Alphabet股价一直呈上涨趋势
0,0,0,据分析师预计，第二季度的费用增长将趋于平稳，因为Alphabet为成为iPhone的默认搜索服务商与苹果展开了一次昂贵交易，目前已进入这笔交易的第二年
0,0,0,CanaccordGenuity公司分析师迈克尔·格雷厄姆MichaelGraham本月在报告中表示，尽管如此，Alphabet的前景依然受到成本问题的影响
0,0,0,惜辰
,,,;;;;;;;;;;
0,1,1,新浪美股讯北京时间7月25日消息，据路透社报道，福特汽车公司表示将成立子公司福特自动驾驶汽车有限公司FordautonomousvehicleLLC，并预计在2030年之前对其投资40亿美元
0,0,0,该公司将在未来3年内生产出自动驾驶汽车
1,0,0,福特汽车是美国第二大汽车制造商，它表示，新公司将包括自动驾驶系统集成、自动汽车研究和高级工程三大部门
0,0,0,目前自动驾驶部门和电气副总裁谢里夫?马拉卡比SherifMarakby担任该公司CEO一职
0,0,0,公司将坐落于福特位于底特律的科克镇Corktown园区，并将持有福特在ArgoAI的股权
0,0,0,ArgoAI是福特位于匹兹堡的自动驾驶系统开发合作伙伴
1,0,0,福特表示，40亿美元的投资包括去年在ArgoAI宣布的10亿美元投资
1,0,0,福特和宝马都计划在2021年推出自动驾驶汽车
0,0,0,特斯拉曾谈到要建立一个自动驾驶汽车网络，而Uber表示，尽管它的自动驾驶汽车在亚利桑那州发生事故，导致一名女性死亡，但该公司仍将坚持开发工作
0,0,0,至于美国最大的汽车制造商通用汽车公司，早在2016年便收购了自动驾驶汽车公司克鲁斯Cruise
,,,;;;;;;;;;;
0,0,0,新浪科技讯北京时间7月25日午间消息，LG显示LGDisplay今日公布其2018年第二季度财报
0,0,0,财报显示，LG显示公司营收同比下滑15%，至5.6万亿韩元约合49.697亿美元
0,0,0,营业亏损2280亿韩元约合2.021亿美元
0,0,0,这是该公司连续两个季度出现亏损
0,0,0,LG显示股价图
0,0,0,根据汤森路透此前调查，分析师平均预计该公司当季亏损2470亿韩元约合2.192亿美元
0,0,0,路透社指出，LG显示出现亏损是因为全球面板行业面临不确定性，加之中国企业扩大产能，导致面板价格下降，公司利润收缩
0,0,0,而面板的结构性供给过剩、厂商之间的激烈竞争局势可能还会延续下去
0,0,0,与此同时，由于担心全球智能手机市场表现不佳，LG显示宣布，其2020年之前的投资计划将压缩3万亿韩元约合27亿美元，但并未披露之前的资本开支目标
0,0,0,该公司还警告称，他们可能会调整韩国和中国的产量，以应对目前的国际局势
0,0,0,路透社认为，减少投资计划表明该公司看淡市场前景
0,0,0,由于移动市场存在不确定性，所以我们才采取这种保守方式
0,0,0,LG显示公司CFODonKim在财报电话会议上说
0,0,0,此前一周，另外一家苹果供应商台积电也降低了营收和投资预期
0,0,0,但LG显示表示，资本开支的压缩不会影响其从液晶面板加速转向OLED面板的计划
0,0,0,在2020年之前投资约20万亿韩元生产OLED面板的计划不会改变
0,0,0,也就是说，受此影响的主要还是液晶面板业务
0,0,0,中国最近批准了LG显示公司以合资方式在当地开设新的OLED工厂，该公司希望借此扩大中国电视机市场的面板销量
0,0,0,OLED面板尚未给LG显示公司创造利润，但该公司表示，这项业务将在第三季度贡献利润
0,0,0,LG显示将重点投资OLED技术，重点放在大尺寸OLED电视面板领域
0,0,0,此次转型正值传统液晶业务因为中国面板企业扩大产能而降价之际
0,0,0,分析师估计，液晶面板大约占到LG显示公司90%以上的营收
0,0,0,韩国政府的数据显示，50英寸液晶面板价格今年5月同比下滑38%
0,0,0,NHInvestment&Securities分析师JohnKo说
0,0,0,液晶行业已经进入下降周期，LG很难不受影响，所以我们将主要借助OLED来实现差异化
0,0,0,书聿
,,,;;;;;;;;;;
0,0,0,腾讯科技讯据外媒报道，社交网络Facebook的股价在盘后交易中出现了史无前例的大幅下跌，风投公司LoupVentures的分析师吉恩-蒙斯特GeneMunster建议投资者在近期内暂时远离这只股票
0,0,0,我想你要离场观望，然后在两个月后再来看看它的股价在哪个位置上
0,0,0,蒙斯特说
0,0,0,由于营收未达预期，在欧洲的日活跃用户数量出现下滑，Facebook警告投资者下半年的营收可能会进一步削弱
0,0,0,这使得它的股价狂跌了20%以上
0,0,0,Facebook首席财务官戴维-韦纳DavidWehner称，投资者可能会看到第三季度和第四季度的营收环比增长率会跌大几个百分点
0,0,0,蒙斯特称Facebook此举是史无前例的预测数字大下调
0,0,0,他补充称，Facebook并不需要如此弱化其未来营收
0,0,0,但是，这样做也让我们相信，在下个季度，它的营收预测数字不会再进一步下调了
0,0,0,我想，他们看到了Facebook日活跃用户数量和营收的实际情况，并采取了夸张的做法来重新调整人们的预期
0,0,0,他们做得有点过了，但是这样做有利于调整投资者对于Facebook发展速度的预期
0,0,0,蒙斯特警告称，一些分析师可能会认为Facebook股票的大幅下跌正式买入的好机会，但是他建议投资者在这个季度还是远离它的好
0,0,0,编译/乐学
,,,;;;;;;;;;;
0,0,0,环球网科技综合报道7月19日消息，昨日晚间，分众传媒发布公告称，阿里巴巴集团及其关联方将以约150亿元人民币战略入股分众，双方将共同探索新零售大趋势下数字营销的模式创新
0,0,0,根据公告披露，阿里巴巴将从分众传媒的股东PowerStar、GlossyCity、GiovannaCayman、Gio2Cayman四家公司获得7.99%的分众传媒股份，共计交易金额约为116亿元
0,0,0,此外，阿里巴巴还将增资分众传媒江南春间接控股公司MediaManagementHoldingLimitedMMHL，获得该公司10%的股份，进而获得分众传媒2.33%的股份，此项交易金额为5.11亿美元，折合人民币34.2亿元
0,0,0,本次增资交割完成后，阿里将持有MMHL10%的股权，江南春将间接持有MMHL90%的股权
0,0,0,而MMHL间接持有公司23.34%的股权，阿里则间接持有分众传媒2.34%股权
0,0,0,分众传媒CEO江南春间接控股公司MMHL目前仍然是该公司最大股东
0,0,0,公告还显示，阿里在未来12个月内，在价格合理的前提下，视情况决定通过大宗交易或集中竞价的方式增持不多于5%的上市公司股份
0,0,0,分众传媒诞生于2003年，首创了电梯媒体广告模式，2005年成为首家在美国纳斯达克上市的中国广告传媒股，2015年分众传媒回归A股，市值破千亿
0,0,0,截至目前，分众传媒覆盖逾300个城市的2亿城市中产
0,0,0,中期目标覆盖500个城市的500万个终端，日覆盖5亿城市新中产，具有线下流量的核心入口
0,0,0,阿里巴巴方面表示，集团倡导的新零售，正全面对商业领域各个环节进行升级和重构
0,0,0,阿里巴巴集团战略入股分众传媒后，将运用阿里新零售基础设施能力和大数据能力与分众广泛的线下触达网络形成化学反应，为用户和商家带来全新体验和独特价值
0,0,0,事实上，新营销一直被阿里视为新零售的内核
0,0,0,早在一年半前，阿里巴巴集团就提出了UniMarketing全域营销方法论，全面助力品牌的数字化转型
0,0,0,对分众的战略投资，则被视为阿里巴巴全域营销矩阵的重要延伸
0,0,0,李文瑶
,,,;;;;;;;;;;
0,0,0,腾讯科技讯据外媒报道，受益于第二季度业绩超出市场预期，谷歌母公司Alphabet股价周二上涨3.53%，盘中创出1266.00美元的历史新高
0,0,0,Alphabet周一发布的财报显示，在截至2018年6月30日的第二季度，该公司总营收为326.57亿美元，比上年同期的260.19亿美元增长26%
0,0,0,按照固定汇率计算，Alphabet第二季度的总营收同比增长23%
0,0,0,Alphabet第二季度净利润为31.95亿美元，比上年同期的净利润为35.24亿美元下滑9%
0,0,0,Alphabet第二季度A类、B类和C类普通股的每股收益为4.54美元，上年同期A类、B类和C类普通股的每股收益为5.01美元
0,0,0,Alphabet第二季度同比下滑，主要是财报中计入与欧盟罚款相关的43.4亿欧元约合50.7亿美元
0,0,0,不按照美国通用会计准则，Alphabet第二季度净利润为82.66亿美元，较去年同期的62.60亿美元增长32%
0,0,0,合每股收益11.75美元，高于上年同期的8.90美元
0,0,0,Alphabet第二季度的业绩好于市场预期
0,0,0,汤森路透的调查显示，市场分析师此前平均预计，不按照美国通用会计准则，Alphabet第二季度的每股收益为9.54美元，营收为321.19亿美元
0,0,0,Alphabet子公司谷歌的广告业务依然在健康成长
0,0,0,谷歌第二季度总广告营收为280.87亿美元，高于上年同期的226.72亿美元
0,0,0,虽然谷歌被欧盟反垄断机构欧盟委员会处以巨额罚款，但这似乎并没有给华尔街带来太多困扰，因为它认为Alphabet是一家会随着时间的推移继续发展的公司
0,0,0,谷歌包括云计算业务的其他营收，在第二季度达到44.25亿美元，较上年同期的32.41亿美元增长37%，增速高于谷歌广告业务同期约24%的增速
0,0,0,这与亚马逊的模式没有太大的不同，亚马逊的核心业务持续增长，但其云计算业务AWS增长似乎对其业绩的增长贡献越来越大
0,0,0,在华尔街的眼中，Alphabet依旧是一家广告公司
0,0,0,随着谷歌试图让投资者相信它不仅是一家广告公司，也是一家拥有一整套硬件，甚至还是一家平台公司，而公司首席财务官露丝-波拉特RuthPorat也试图希望确保华尔街知道它正在相应地花钱
0,0,0,在Alphabet股价应业绩超市场预期而大涨的同时，该公司的资本支出情况也成为市场关注的重点
0,0,0,公司第二季度资本支出达到55亿美元，较去年同期增长近一倍
0,0,0,与此同时，Alphabet的运营支出达到109亿美元，较去年同期增长了24%
0,0,0,波拉特在周一的财报电话会议中指出，Alphabet资本支出的增加，主要受制造设备、数据中心建设和办公场地等投资加大的影响
0,0,0,虽然打造数据中心基础设施对谷歌在云计算业务追赶亚马逊和微软至关重要，但计算力的增加能够支持谷歌核心产品--搜索和广告--对机器学习技术的应用
0,0,0,目前，Alphabet的广告业务占到总营收的86%，包括云计算业务在内的其他业务只占到13%，但许多人都把云业务视为Alphabet未来成长的主要推动力
0,0,0,不过从最新的财务数据来看，Alphabet仍在对其赚钱的业务领域进行投资
0,0,0,Alphabet股价今年以来的表现强于整体市场
0,0,0,至周一收盘时，Alphabet股价在今年累计上涨了15%，表现强于标准普尔500指数同期5%的涨幅
0,0,0,Alphabet股价周二在纳斯达克证券市场常规交易中上涨42.58美元，涨幅为3.53%，报收于1248.08美元
0,0,0,该公司盘一度创出1266.00美元的历史新高
0,0,0,按照周二的收盘价计算，Alphabet市值约为8677亿美元
0,0,0,互联网界的伯克希尔哈撒韦
0,0,0,长期以来，Alphabet首席执行官拉里-佩奇LarryPage一直钦佩股神沃伦-巴菲特WarrenBuffett打造工业和投资帝国伯克希尔哈撒韦的商业智慧
0,0,0,分析师和投资者注意到，Alphabet在不同业务领域的投资已开始见到回报，其中包括YouTube、自动驾驶汽车和云计算等等
0,0,0,这家公司也被比作互联网时代的伯克希尔哈撒韦
0,0,0,我们的投资给用户带来了了不起的体验，推动广告客户业绩强劲增长，为谷歌和Alphabet提供了新商机，波拉特在周一表示
0,0,0,我真正谈论的是Alphabet在广告平台之外构建的多样性，就像伯克希尔哈撒韦把保险费的浮动资金再投资于其他投资一样
0,0,0,我想我也在谈论企业的长期发展，而不仅仅是规模，资产管理公司RitholtzWealthManagement首席执行官乔希-布朗在周二的邮件中说道
